3470:[168.13495 141.70442 384.378  ],[174.61453 101.75613 353.948  ],[181.13489  110.550446 327.45    ],[178.17227 126.9234  332.042  ],[174.58984 140.08923 340.075  ],[159.30258 100.42119 347.09   ],[162.60712  89.98274 312.69   ],[167.30595 104.58572 299.89   ],[168.70177 120.94491 307.992  ],[145.86433 103.86087 344.597  ],[144.83752  98.49581 313.072  ],[149.73714 110.57771 301.653  ],[154.52167  124.194534 309.666   ],[131.86246  114.639206 341.108   ],[126.2793  101.16264 327.98   ],[122.80625  92.45667 319.281  ],[119.00684  82.67875 309.515  ],[178.78625 134.1813  366.082  ],[189.61919 122.65167 351.27   ],[196.92853 111.79416 338.074  ],[208.8147   102.102974 327.633   ]
3471:[172.34738 156.72989 338.267  ],[175.31296 121.30689 290.668  ],[182.83914  104.092384 267.593   ],[189.90334  89.55074 250.034  ],[197.88683  75.12921 233.858  ],[161.48596 130.08908 277.565  ],[158.27469 108.97686 249.7    ],[156.23087   92.422264 230.765   ],[155.72046   75.950066 212.616   ],[149.28218 142.10083 271.725  ],[139.57973 130.89708 244.305  ],[132.61453 122.61855 225.903  ],[126.05991 114.37692 207.849  ],[139.72064 162.72891 268.843  ],[130.53067 161.3983  247.654  ],[125.536   161.14961 233.952  ],[119.61656 160.91783 219.151  ],[179.82677 155.34645 311.435  ],[186.78574 148.30261 287.706  ],[172.55867 154.51596 275.763  ],[155.55324 163.17586 270.125  ]
3472:[166.34074 163.58397 384.03   ],[185.5881  127.10924 361.32   ],[200.35579 138.82993 343.332  ],[199.16689 153.96669 349.145  ],[190.52158 159.71556 363.585  ],[176.32095 126.00062 343.425  ],[187.81854 104.47726 328.449  ],[196.80849  89.58065 317.682  ],[207.40018  76.92731 306.017  ],[165.85344 129.33731 331.133  ],[169.05904  111.115326 310.719   ],[172.27928   98.571625 296.443   ],[175.82019  85.68693 282.745  ],[154.09807 140.82535 318.065  ],[151.71216 133.87831 297.548  ],[150.58858 129.4037  284.607  ],[150.37338 124.82964 270.295  ],[173.5741  152.21878 370.796  ],[181.3634  137.75525 361.044  ],[173.17151 135.92921 343.864  ],[166.319   130.97806 326.043  ]
3473:[161.76497 151.8403  360.805  ],[189.17451 122.66067 322.07   ],[190.54686 137.73828 297.328  ],[181.96907 152.04893 306.49   ],[176.86601 150.33908 326.764  ],[175.22935 114.00614 314.403  ],[184.86551 105.73015 280.358  ],[192.58585  99.51093 257.484  ],[200.0212    96.239006 235.965   ],[160.425    110.267265 312.096   ],[162.7987   91.93611 288.173  ],[164.31406   80.663155 270.177   ],[165.83817   69.514595 252.474   ],[141.13136 113.34797 310.295  ],[137.7094   99.29963 294.624  ],[135.4029   89.83127 284.918  ],[132.73682   78.886696 274.465   ],[171.5003  165.06104 336.224  ],[184.6223  173.44661 315.408  ],[180.13022 165.50362 299.493  ],[176.93607 157.94814 281.897  ]
3474:[154.62407 151.31816 348.672  ],[162.11075  104.814575 332.279   ],[160.14435  82.25468 327.124  ],[158.35507  64.86174 322.108  ],[156.25989   48.667603 315.835   ],[146.43591 100.427   337.84   ],[139.79861   86.145065 305.673   ],[134.28052 102.65219 296.472  ],[135.86331 117.44059 309.064  ],[133.38004 101.79814 344.052  ],[124.91372  92.50994 314.749  ],[121.50241 107.38127 308.714  ],[124.71369 119.40654 321.01   ],[117.97814 109.46588 347.36   ],[113.960754 110.37346  324.409   ],[118.16626 120.10663 323.823  ],[123.18024 125.93426 335.97   ],[166.7873  142.26349 334.863  ],[180.03438 129.59068 324.172  ],[191.34857  118.722015 315.553   ],[206.57104 111.79145 306.893  ]
3475:[118.14701 127.42785 375.486  ],[121.02774  83.72343 352.581  ],[104.91993  77.85306 327.871  ],[ 99.20599  93.80413 330.228  ],[106.646255 103.49312  345.815   ],[111.23196  79.38829 366.235  ],[ 90.24089   80.521576 339.885   ],[ 91.82535  97.71265 344.014  ],[103.58172 104.19681 359.669  ],[103.576385  80.53889  379.718   ],[ 85.49134   81.506355 356.544   ],[ 85.86893  95.72013 359.324  ],[ 95.59947 102.7054  372.947  ],[ 93.15163  87.0804  392.522  ],[ 82.09633  86.71469 372.637  ],[ 85.99382  93.64281 367.864  ],[ 94.95505   98.478455 375.453   ],[121.93657  119.487915 353.845   ],[128.08577 107.93783 334.971  ],[133.56007  97.61073 319.761  ],[142.3501   91.26048 303.109  ]
3476:[148.14874 179.45775 353.381  ],[162.96648 150.47713 308.672  ],[173.40817 137.10751 287.354  ],[182.16287 125.79838 271.168  ],[190.77103  114.498405 256.201   ],[150.72115 137.74539 315.745  ],[152.26295 116.1646  292.635  ],[152.40326  100.415115 276.209   ],[152.18706  84.6018  260.961  ],[139.79121 131.28998 326.08   ],[127.98951 122.05034 299.59   ],[118.548035 136.21315  295.805   ],[121.14853 147.64001 308.172  ],[124.9576  130.65869 338.607  ],[120.83782 115.5966  329.957  ],[116.735825 107.20148  321.884   ],[111.14132  98.97411 311.541  ],[140.21619 179.05748 325.975  ],[136.7192  175.84068 300.767  ],[128.43558 161.01915 296.323  ],[120.26477 145.26826 299.754  ]
3477:[137.05045 121.44855 421.903  ],[136.68922   93.196495 368.538   ],[128.715    77.15537 347.938  ],[121.49741  64.30774 332.107  ],[114.12507   51.770382 317.655   ],[126.86425  84.4083  377.167  ],[106.96451  88.70472 353.719  ],[106.768295 103.58587  365.382   ],[116.93442  107.284805 383.063   ],[119.45576   80.867325 389.656   ],[103.02741  89.6176  374.301  ],[104.58399 101.52931 385.561  ],[114.01581 103.86144 400.98   ],[110.08624  82.75466 406.61   ],[100.76778  89.42592 391.916  ],[105.30475  97.11214 393.159  ],[113.83246   99.665054 401.885   ],[142.57126  122.207146 398.164   ],[149.74419 120.08051 374.354  ],[156.22935 118.15778 355.152  ],[165.43486  119.988754 337.721   ]
3478:[153.889   147.52979 372.671  ],[160.54353 106.73778 342.83   ],[166.47809   86.938545 328.76    ],[172.4944   71.80808 316.715  ],[178.93213  57.56204 305.165  ],[147.60524 108.20013 327.506  ],[148.77322  83.33353 308.541  ],[151.68202   66.281364 293.446   ],[156.45464   50.773567 277.95    ],[135.54852 114.35038 318.043  ],[128.30986  95.43906 296.713  ],[126.899826  84.63066  278.746   ],[128.22203   76.046585 260.492   ],[124.065384 128.91306  308.427   ],[115.59722 122.16881 288.288  ],[110.40152 117.78277 275.419  ],[105.07962 112.94523 261.167  ],[167.6168 136.9675 370.672 ],[179.27643  123.543526 369.143   ],[187.00716  111.542755 363.855   ],[192.24356  98.64295 354.083  ]
3479:[129.35088 118.38915 424.686  ],[119.62105  83.53483 384.813  ],[121.9702   88.81367 357.579  ],[126.95769 102.71037 367.751  ],[127.63374 105.31882 388.4    ],[104.95273  86.69486 380.167  ],[107.08242  96.25524 350.242  ],[118.78953 106.77898 362.533  ],[122.55903 106.21858 384.314  ],[ 94.10626  93.2405  380.443  ],[ 94.45355 100.66721 352.882  ],[102.19967 112.53729 360.022  ],[106.88815  116.259766 378.898   ],[ 84.9053  106.21002 381.313  ],[ 88.46343 110.60813 362.603  ],[ 95.1217  117.47491 367.451  ],[ 98.82976 120.91338 381.774  ],[138.08086  108.664276 411.591   ],[145.48999  95.89461 399.652  ],[151.14076  84.79888 389.431  ],[156.10951  72.80688 378.415  ]
3480:[166.53404 145.9525  380.591  ],[182.55229 130.49753 320.235  ],[191.71506 124.55931 291.828  ],[199.44864  123.579384 269.494   ],[207.44159 123.8796  249.184  ],[166.09412 127.13282 313.438  ],[159.38503 126.28633 278.235  ],[153.8822  125.59209 254.765  ],[147.91948 124.83977 233.43   ],[150.73615 126.30919 314.049  ],[146.2663  131.41272 282.83   ],[146.6239  148.74605 285.899  ],[149.22739 153.05556 304.046  ],[133.24196 131.66995 319.894  ],[135.60753 141.67728 300.53   ],[136.85487 152.35088 304.175  ],[136.40363 154.54402 318.661  ],[165.05286 156.76814 352.665  ],[166.72287 163.8953  326.013  ],[156.04097 161.29877 310.359  ],[141.29932 152.9294  307.381  ]
3481:[170.83038 155.77809 370.532  ],[198.84161 135.26942 322.342  ],[198.6563  152.97319 299.728  ],[190.87749 164.96782 312.759  ],[186.95049 161.60869 333.459  ],[185.2305  127.02491 314.325  ],[198.2963   112.392784 285.444   ],[207.89352 104.94322 263.504  ],[217.3792   100.013275 242.479   ],[170.60379  122.696526 312.698   ],[173.65843 106.25628 287.883  ],[175.46306  96.61812 269.397  ],[177.03214  88.30489 250.82   ],[151.28519 124.6562  313.462  ],[147.6119  113.96807 295.051  ],[145.15727 107.31341 283.091  ],[142.37894 100.57534 269.463  ],[177.20393 169.99959 344.92   ],[187.39937 180.14584 322.038  ],[190.10439 182.32573 300.225  ],[180.04837 171.41765 291.694  ]
3482:[127.86292 136.46136 396.091  ],[137.49411 101.02144 359.598  ],[133.53381   80.978905 347.288   ],[127.75399  66.35241 334.809  ],[120.742775  53.233917 322.019   ],[127.51046  92.39984 369.36   ],[108.50964  95.67109 342.679  ],[107.726364 111.54697  351.767   ],[116.78104 117.06452 369.749  ],[118.89551  89.6014  381.053  ],[102.481316  91.03466  356.864   ],[ 99.60001 104.28807 362.78   ],[106.981766 110.22442  379.139   ],[106.95196  92.01411 393.738  ],[ 97.67615  94.80482 374.009  ],[ 97.658325 102.31943  366.739   ],[102.822014 111.075096 367.03    ],[131.08397 136.38213 369.677  ],[137.33318 132.97247 345.952  ],[142.38487 128.58412 326.95   ],[150.17798 128.34088 308.111  ]
3483:[149.42326 142.26534 369.683  ],[155.32579  98.63084 348.482  ],[149.89006  77.6765  341.35   ],[145.11832   61.581383 334.037   ],[140.16759   46.621864 325.847   ],[140.5168    94.455605 354.108   ],[127.24109  81.84631 324.277  ],[126.66096  97.18181 313.435  ],[133.94069 111.02828 323.667  ],[128.31442  95.75049 360.864  ],[118.13637  87.82486 331.689  ],[115.91918  101.943886 325.475   ],[120.43277  113.657585 337.08    ],[113.97868 103.17114 365.457  ],[108.7425  103.06033 342.608  ],[112.725845 112.18065  341.434   ],[118.19062 117.85218 353.37   ],[154.41328 136.95383 344.052  ],[161.71344 127.19946 323.358  ],[168.31827 118.37413 306.67   ],[178.83173  111.673134 290.071   ]
3484:[165.59232 142.07217 357.307  ],[180.86273 152.97255 290.807  ],[190.06822 164.3054  262.142  ],[198.21898 174.94633 240.712  ],[206.87268 186.49846 221.351  ],[163.8648  146.78697 283.135  ],[150.79306 167.13756 255.31   ],[147.20772 182.16132 269.025  ],[151.94211 178.97084 290.481  ],[148.08313 140.35718 283.658  ],[137.18088 153.29285 255.623  ],[128.63918 163.43248 237.259  ],[119.13743 174.99152 220.076  ],[129.20477 136.83011 292.528  ],[120.17731 136.85963 270.674  ],[113.8162  136.91016 257.145  ],[106.16911 136.99358 242.574  ],[160.93451 157.77444 336.277  ],[160.14359 172.02623 313.478  ],[147.56082 167.40701 300.609  ],[133.89563 158.148   292.886  ]
3485:[106.70038 151.14223 378.638  ],[123.7336  119.53888 342.907  ],[123.99052 103.58622 320.825  ],[122.771286  91.475914 302.43    ],[121.154915  79.56031  285.384   ],[111.78501 108.76814 345.625  ],[ 95.34713 116.51857 314.782  ],[ 93.59006 132.67552 324.541  ],[100.95463 136.12894 345.135  ],[100.520775 103.77607  351.489   ],[ 85.53767 110.24892 324.571  ],[ 84.80688  124.538605 331.787   ],[ 92.11815 128.64693 349.893  ],[ 84.95654 104.19905 357.381  ],[ 79.87695   95.444244 337.023   ],[ 76.026855  90.42934  323.796   ],[ 71.185394  85.485466 309.119   ],[118.03093 150.18321 363.04   ],[131.71957 146.39166 348.984  ],[143.56541 143.05272 337.635  ],[156.83636 140.99323 326.703  ]
3486:[165.32489 139.08209 308.89   ],[159.38179 100.92227 256.924  ],[175.65578 113.04113 234.256  ],[184.53358 131.87244 243.774  ],[188.04082 144.61469 258.076  ],[140.57251 110.45399 248.686  ],[156.10368 126.45484 220.409  ],[170.62996 143.98592 230.767  ],[179.16104 154.84808 246.167  ],[125.779076 123.19891  247.264   ],[126.67154 128.84679 216.137  ],[142.59807 145.10007 220.313  ],[149.29167 149.45677 238.36   ],[114.88785 144.83075 249.081  ],[102.62088 144.96939 227.33   ],[ 93.79505 145.08078 213.857  ],[ 82.97034 145.22615 199.343  ],[169.55452 142.52322 279.364  ],[173.2744  139.54433 252.816  ],[153.94325 144.82922 245.101  ],[142.90288 149.48459 261.958  ]
3487:[129.9616  158.38419 361.81   ],[139.11328  120.209335 327.168   ],[145.06555 101.36564 310.5    ],[149.53363   86.726364 296.021   ],[153.63039  72.89602 281.618  ],[122.76104  114.301544 326.706   ],[112.49853 123.20559 293.088  ],[113.47967 142.84082 286.788  ],[119.35375 158.48685 294.48   ],[108.67234 113.85423 329.864  ],[100.03156 120.12292 299.425  ],[ 98.58418 136.42857 302.805  ],[102.44457 141.74997 320.776  ],[ 92.18239  120.492485 332.7     ],[ 87.31331  110.278984 313.853   ],[ 83.96232 104.5193  301.214  ],[ 80.02863  98.71032 287.031  ],[123.8476  159.06458 331.227  ],[121.082886 154.89551  305.628   ],[107.31019 144.39114 306.199  ],[ 93.88272 134.35033 309.103  ]
3488:[118.43974 139.75345 397.116  ],[121.848076  99.82231  372.223   ],[137.54372 102.384   356.048  ],[142.41089  117.257614 358.039   ],[137.81122 128.02316 368.529  ],[111.09692 101.48186 352.841  ],[128.14551 104.01032 330.21   ],[136.02141  117.393005 343.075   ],[131.34045 122.53829 361.755  ],[101.149895 107.71972  339.559   ],[104.107574  95.537186 313.048   ],[107.67911   87.555504 295.668   ],[112.94604  80.54019 279.411  ],[ 92.60583 121.84396 326.346  ],[ 84.029015 115.8513   305.144   ],[ 79.02137 111.88351 291.715  ],[ 75.15938 107.65145 276.954  ],[131.38242 134.72018 379.948  ],[142.55035 125.3935  366.667  ],[145.97112 117.75792 348.932  ],[133.73508 117.77445 333.884  ]
3489:[165.81131 164.63882 363.993  ],[187.27628 137.44958 318.671  ],[201.78648  127.150314 296.02    ],[214.05064 119.83574 277.757  ],[226.42944 113.66273 260.34   ],[171.72972 130.56383 312.985  ],[175.0602  110.51922 286.762  ],[177.55132  95.92821 268.234  ],[179.92682  82.89414 249.583  ],[156.4897 128.1689 312.969 ],[153.37338 125.45031 281.511  ],[152.21577 143.38039 278.025  ],[153.32262 153.9042  291.926  ],[137.78809 132.77538 314.619  ],[131.62859 121.14854 298.363  ],[127.54465 113.97937 287.508  ],[122.835594 106.0232   275.42    ],[164.05138 170.90472 332.866  ],[166.1996 172.962  305.857 ],[153.35214 162.04726 302.223  ],[145.12048 154.87589 319.913  ]
3490:[160.71654 154.69777 373.331  ],[169.75548 111.86287 357.116  ],[173.71292   91.609436 347.768   ],[176.46567   75.789375 339.373   ],[178.85365   60.849064 330.963   ],[155.60873  106.972626 364.236   ],[149.18394   83.504555 360.233   ],[144.4906   67.59004 356.464  ],[139.8857    52.837776 352.225   ],[143.65016 107.54904 371.702  ],[134.83858  91.6878  351.75   ],[130.98828  101.115425 337.566   ],[134.38498 114.6969  341.571  ],[129.20775 113.83013 376.39   ],[122.07197 110.71025 355.014  ],[121.61131 114.11452 341.82   ],[123.69723 120.49643 330.248  ],[161.3556  149.55919 345.57   ],[165.02484 140.1027  323.548  ],[167.9622 131.1474 305.982 ],[172.5498  122.18599 287.885  ]
3491:[158.74544 155.83923 369.72   ],[185.27904 133.11087 324.113  ],[198.87062  121.092926 302.5     ],[209.99591 111.10595 285.685  ],[220.35164 101.47815 269.335  ],[175.80075  118.578384 327.984   ],[179.72643  97.17467 303.712  ],[180.95099  82.02971 285.761  ],[181.08514  67.32842 268.559  ],[165.48294 109.88287 335.798  ],[157.0876  104.02459 306.631  ],[146.72029 116.74584 307.741  ],[146.61777 125.67607 323.64   ],[149.75084 105.68727 345.605  ],[141.65831  109.902885 325.991   ],[139.12614 120.02124 323.214  ],[140.41878 130.15125 329.858  ],[151.87805 152.68935 341.587  ],[150.2281  147.97247 316.095  ],[145.85287 132.03214 312.797  ],[144.26393 125.06248 332.761  ]
3492:[161.29065 188.4028  318.35   ],[196.67477 156.45078 289.927  ],[210.618   138.71855 273.744  ],[222.1874   124.029465 261.493   ],[233.61375 109.54795 250.293  ],[183.25336 142.16815 290.253  ],[192.07265 117.22621 271.105  ],[198.346     99.092926 257.12    ],[204.1681    81.647766 242.787   ],[168.6428  134.32623 293.42   ],[166.37793 127.25903 263.175  ],[158.74657 142.63615 252.17   ],[153.2511  159.77238 255.987  ],[148.12521 132.41235 295.237  ],[155.25244  116.259895 286.891   ],[159.87488 105.78702 281.704  ],[165.04645  94.07216 276.103  ],[160.91606 185.91124 289.715  ],[166.40097 180.13977 266.345  ],[157.0784 162.2733 268.929 ],[148.1344  157.26788 287.858  ]
3493:[136.18588 134.03307 389.064  ],[145.58458 105.47061 338.283  ],[143.40681   86.440895 319.044   ],[140.51385  71.53048 303.076  ],[136.76497   57.455944 287.585   ],[132.3258   95.89771 341.045  ],[119.79185  93.74034 306.794  ],[112.42983 111.04704 309.657  ],[116.183716 119.3038   328.926   ],[120.94562  91.70821 348.483  ],[106.7581   96.80862 321.921  ],[103.51557 111.16405 328.629  ],[108.420746 117.58514  346.241   ],[106.6833    93.505844 358.904   ],[ 99.56145  101.719955 341.24    ],[100.22572 111.57891 344.968  ],[104.010056 118.3237   356.744   ],[146.94626 135.0695  370.234  ],[159.62672 132.99515 351.596  ],[170.8557  131.12076 336.545  ],[184.90005 133.57626 324.744  ]
3494:[143.26538 146.4612  391.734  ],[155.52797 107.23013 370.974  ],[157.23923  87.57045 360.367  ],[158.48404  72.78989 348.544  ],[159.44307   60.580612 332.89    ],[141.12585 101.87475 368.79   ],[140.92517  97.26148 332.764  ],[137.18694 113.98301 327.596  ],[135.45674 124.77343 343.246  ],[128.0649  101.76018 369.126  ],[125.3026  101.44878 337.289  ],[123.11425 115.81122 332.247  ],[122.87494  127.173515 343.749   ],[112.53568 107.77625 366.838  ],[113.45121  111.536255 345.363   ],[115.84318 121.22811 344.993  ],[117.80579 129.15509 354.943  ],[157.10866 140.05743 384.227  ],[171.10478 130.67648 378.851  ],[182.56888 122.76052 374.441  ],[196.29637  118.659805 371.957   ]
3495:[162.71043 154.32042 356.005  ],[181.57518 139.82933 296.337  ],[194.92493 134.99886 269.22   ],[205.94814 132.6067  247.977  ],[217.37663 130.6898  228.531  ],[165.71791 129.74379 292.733  ],[172.19969 115.6173  261.039  ],[177.29643 104.47963 239.686  ],[182.35408  93.35087 219.799  ],[150.76338 123.48473 295.879  ],[146.12901 109.45906 268.589  ],[141.61847  100.434685 249.845   ],[135.9739    92.038795 231.609   ],[132.03143 123.18233 303.882  ],[123.93574 114.19874 284.86   ],[118.26288 108.44465 272.835  ],[111.325714 102.917206 259.306   ],[161.33559 157.78708 327.786  ],[164.07458 158.75142 300.87   ],[151.29996 147.38441 296.368  ],[137.86443 135.8799  299.352  ]
3496:[133.04431 124.93801 358.524  ],[147.62021  83.59408 374.41   ],[145.23782  74.48015 344.887  ],[139.40141  88.65638 339.263  ],[138.5881   99.89073 354.06   ],[133.79562   78.930626 378.077   ],[129.45041  67.60115 343.322  ],[127.766884  83.0587   336.175   ],[129.52219  95.80943 350.969  ],[121.195595  79.14035  379.448   ],[116.30795  68.54437 349.316  ],[115.04269  79.11022 337.563  ],[116.67044  93.17187 342.582  ],[105.345955  82.786064 373.584   ],[104.78403   75.704544 351.948   ],[109.37097   83.574715 348.969   ],[112.31884   92.188736 359.222   ],[146.83588 114.21062 356.744  ],[160.7854   102.350174 359.127   ],[171.81139  92.80597 361.098  ],[185.2931   86.98272 361.319  ]
3497:[140.85551 110.07629 423.845  ],[138.86667   95.216576 357.676   ],[131.40872  86.90785 329.046  ],[124.83318   81.982506 306.903   ],[118.02853  78.42485 286.67   ],[122.867004  94.398026 355.572   ],[119.11967  113.728065 333.862   ],[122.7899  124.37525 352.676  ],[126.16724 119.37432 373.307  ],[110.45034  95.5329  360.607  ],[108.50657 115.74689 350.866  ],[115.31588  124.244286 365.938   ],[121.72933 122.02068 384.246  ],[ 98.863014 102.077415 372.536   ],[100.164345 115.400696 363.305   ],[108.10043 119.73705 370.714  ],[114.49612 116.3211  383.017  ],[150.76231  114.481514 404.234   ],[160.85304 115.54375 382.867  ],[169.84212 116.48927 365.626  ],[182.49971 118.14655 353.275  ]
3498:[168.37572 143.49104 392.05   ],[170.83713 111.31435 345.195  ],[182.93404 123.89417 325.208  ],[185.11392 136.03108 339.828  ],[183.77002 142.34975 357.862  ],[156.61452 115.75121 335.11   ],[170.32094 129.54913 309.268  ],[172.49289 143.6836  323.202  ],[167.90477 145.90904 343.868  ],[144.43854 123.3382  331.659  ],[152.15652 132.46503 304.057  ],[160.15999 144.4063  313.043  ],[159.61116 144.8631  332.656  ],[133.65466 138.27441 330.519  ],[127.53671 132.96132 309.733  ],[123.41271 129.36913 296.799  ],[120.05738 126.27375 282.076  ],[181.44276 135.35541 380.693  ],[193.06291 123.84049 369.457  ],[196.37636 114.37718 352.758  ],[203.10284 103.40042 338.462  ]
3499:[166.84453 153.32224 312.497  ],[184.468   106.44454 282.809  ],[181.42383  89.50324 257.56   ],[187.35123 104.24261 242.298  ],[192.6472   123.447365 247.432   ],[165.94394 100.93024 276.573  ],[161.4851   70.94474 257.585  ],[164.52214  78.30067 236.479  ],[168.78088  100.273865 235.654   ],[148.52245  101.798874 274.512   ],[142.9114   76.28507 256.343  ],[144.45499   84.650314 239.053   ],[148.62334  104.259674 240.188   ],[128.50777 111.54266 271.305  ],[117.506996  96.92242  256.77    ],[111.104355  88.57884  245.388   ],[104.539604  80.17422  231.792   ],[169.36403 149.86742 283.459  ],[175.10086 140.40794 260.108  ],[167.6957  128.24257 245.045  ],[148.68422 117.98843 241.99   ]
3500:[165.49442 168.85887 348.024  ],[177.93987 124.22489 330.717  ],[183.06038 103.18163 319.446  ],[187.11343   86.518654 310.355   ],[190.98544  70.59822 302.008  ],[161.74855  118.629524 332.002   ],[164.18143   92.391785 323.229   ],[165.75308  74.17796 315.998  ],[167.19576   56.904175 308.885   ],[147.4583  118.88147 334.816  ],[145.49701  96.29119 325.412  ],[143.82535  81.12293 317.123  ],[141.87216  66.40116 307.487  ],[130.66185 125.84921 334.577  ],[126.605286 109.820656 329.55    ],[124.02884   99.668915 326.238   ],[121.185    88.54987 322.076  ],[179.64119 160.1606  338.619  ],[194.33992 148.13861 331.805  ],[206.38458 137.80609 326.272  ],[220.81616 129.65112 321.149  ]
3501:[162.53334 151.44293 378.822  ],[184.05177 138.60605 320.796  ],[194.09663 139.1019  291.451  ],[203.06639 139.5447  269.441  ],[212.16273 140.46268 249.378  ],[171.55559  126.473366 317.791   ],[174.38318 110.48103 287.463  ],[174.3049  100.97285 265.282  ],[173.22443  92.30971 244.605  ],[159.01042 118.35163 321.259  ],[151.45387  120.207535 290.745   ],[143.41095 134.79332 295.111  ],[144.29362 139.6464  313.465  ],[141.78603 115.16495 329.149  ],[136.44736 126.07441 312.015  ],[133.66367 133.85017 320.553  ],[134.8103  132.80405 335.943  ],[153.37575 157.63385 350.544  ],[148.94409 161.84183 323.806  ],[140.90569 153.07878 309.561  ],[134.26396 137.36337 312.46   ]
3502:[162.02518 191.3335  279.427  ],[168.22485 137.83287 254.016  ],[169.08757 110.107   242.892  ],[169.75586  87.62264 234.409  ],[170.40077  65.83211 226.723  ],[147.03458 132.463   257.986  ],[136.73459  100.443306 247.922   ],[129.34003  77.63944 241.084  ],[122.123566  55.79334  234.587   ],[129.91737 134.0774  263.819  ],[114.00481 114.78161 243.624  ],[101.647514 101.82519  229.012   ],[ 88.24408  88.48772 214.731  ],[110.7839 144.6375 268.019 ],[105.77297 151.24417 245.347  ],[110.17376 164.256   247.252  ],[115.40799 167.34854 261.201  ],[150.56139 191.38496 251.431  ],[142.73993 184.4186  228.555  ],[123.92709 170.83073 229.71   ],[106.67235 158.73203 236.942  ]
3503:[142.33197 171.8598  362.71   ],[148.27936 142.1869  315.423  ],[149.33719 126.06165 293.608  ],[150.21828 112.54775 276.962  ],[151.07683   99.240486 261.463   ],[130.47173 139.08086 312.239  ],[120.31326 147.28368 277.331  ],[122.31855 168.47002 270.471  ],[128.8785  184.09897 278.251  ],[115.46384 140.07764 314.465  ],[106.28245 144.30568 283.041  ],[108.14073 162.17987 281.566  ],[114.005196 170.88033  295.786   ],[ 99.36044 148.4763  318.703  ],[ 99.55354 161.52335 301.085  ],[108.16585 166.48817 309.038  ],[112.80271 162.07277 323.816  ],[138.35417 176.57892 332.703  ],[136.9211 176.528  306.162 ],[122.18661 170.13104 296.874  ],[112.72844 165.48099 312.948  ]
3504:[168.14392 157.1301  305.836  ],[152.32472  105.068695 295.978   ],[153.29742  89.84009 269.341  ],[171.56004   94.302086 259.277   ],[183.46672 107.31891 267.559  ],[137.1894  109.28574 281.004  ],[143.12524  94.09747 248.89   ],[163.33577 105.98055 248.049  ],[168.72005 119.36746 264.13   ],[125.52091 119.0689  269.787  ],[113.24428  95.96941 251.359  ],[126.9547   97.80115 238.345  ],[140.54259  112.468346 242.034   ],[117.51588 137.50255 255.232  ],[105.30625 122.05176 242.469  ],[ 97.082054 111.644356 234.568   ],[ 87.722084  99.591095 225.964   ],[175.90172 145.24727 281.684  ],[180.95557 127.81945 264.7    ],[168.07895 121.87391 249.66   ],[149.35028  122.006645 238.348   ]
3505:[140.52353 186.48666 336.847  ],[163.2034  169.94713 285.284  ],[170.60187 165.30653 257.404  ],[177.107   161.29373 236.382  ],[184.01047 157.0601  217.325  ],[150.5776  154.52432 286.128  ],[157.5897  135.31432 260.638  ],[162.93495  120.390495 243.485   ],[168.29922  105.020874 227.691   ],[138.0689  144.45146 292.077  ],[135.96732 127.2427  268.536  ],[132.49144  116.044304 251.663   ],[128.07823 104.64181 235.277  ],[120.267296 139.74794  301.046   ],[110.63069 152.21336 284.217  ],[113.37443 163.77673 285.83   ],[121.16827 169.23485 296.15   ],[128.06532 190.977   308.18   ],[120.864044 193.5719   281.767   ],[114.08443 175.95474 281.987  ],[115.256195 163.53372  300.858   ]
3506:[160.05138 150.91386 355.592  ],[164.05782 114.44008 311.416  ],[167.7881    94.143036 292.822   ],[171.53195  77.61856 278.216  ],[175.37546   61.173054 264.904   ],[149.14832  119.646576 298.836   ],[143.00816  99.30154 271.171  ],[139.21175   84.204994 251.646   ],[135.78467  68.82082 233.4    ],[135.94885 128.59848 293.074  ],[129.86383 118.58588 263.746  ],[128.15689 114.19952 243.31   ],[129.2727  112.85988 223.856  ],[124.24958 146.09694 289.417  ],[123.025185 151.10245  266.61    ],[122.939224 154.94438  252.633   ],[124.28476 160.08066 237.946  ],[178.77797 149.18108 342.199  ],[195.45369 142.49896 329.723  ],[209.85005 136.73033 319.661  ],[223.23302 130.3693  305.246  ]
3507:[106.63043 121.26936 431.085  ],[101.377884 118.38393  362.663   ],[105.96574 138.35614 360.766  ],[110.77964 138.45757 383.648  ],[110.67218 128.08966 396.745  ],[ 85.54121 121.98032 358.391  ],[ 82.80994 137.49466 329.196  ],[ 80.74874 149.54604 309.823  ],[ 78.668045 161.93954  292.267   ],[ 73.5295   125.203835 361.885   ],[ 74.990974 145.628    351.26    ],[ 82.3772  149.73346 369.855  ],[ 85.898605 142.43605  387.19    ],[ 63.8275  132.10449 373.821  ],[ 56.978138 134.86647  350.915   ],[ 52.426003 137.0116   336.777   ],[ 47.176384 139.689    321.582   ],[107.11296 135.15004 411.895  ],[107.945305 145.50119  390.196   ],[ 95.14198 149.0984  377.127  ],[ 83.198944 143.86304  381.649   ]
